kl_loss_gex,kl_loss_pex,recons_loss_gex,recons_loss_pex,cosine_loss_gex,cosine_loss_pex,adj_loss,spatial_loss,mutual_info_loss,oracle,test_acc
1.97997347683998e-12,2.3428093232774616e-12,0.0009002427686937153,0.00022456854640040547,0.0007913493318483233,0.0007913493318483233,2.0716291651207657e-06,4.004882612207439e-06,0.0013274387456476688,0.13694411279854327,0.22341440152598951
1.9732399308275417e-12,2.326152291620698e-12,0.0008915312355384231,0.000213100720429793,0.0007769348449073732,0.0007769348449073732,2.0977863378905242e-06,4.181256372248754e-06,0.0013177675427868962,0.14137931339427165,0.23724368144969005
1.9675524230711172e-12,2.3100137254428166e-12,0.0008834062609821558,0.00020255224080756307,0.0007674307562410831,0.0007674307562410831,2.116069782031481e-06,4.186361820757156e-06,0.0013071969151496887,0.14600026515762346,0.2532188841201717
1.9624406266682826e-12,2.2974757946797597e-12,0.0008794934838078916,0.0001922967639984563,0.0007665567682124674,0.0007665567100048065,2.0423171684383352e-06,4.122300197195727e-06,0.0013029106194153428,0.15018340547052672,0.2637100619933238
1.9581627985765238e-12,2.2863000555262136e-12,0.0008738545002415776,0.0001835395087255165,0.0007610463071614504,0.0007610463071614504,2.067591385371315e-06,4.1804851207416505e-06,0.0012998214224353433,0.1540985727825828,0.26275631855030995
1.954705928369771e-12,2.2736393930772314e-12,0.0008671747636981308,0.00017564772861078382,0.000748111866414547,0.000748111866414547,2.0753525159997605e-06,4.084891770617105e-06,0.0012885454343631864,0.15783106423809898,0.25798760133524085
1.9518711733695904e-12,2.2614575143076188e-12,0.0008623769972473383,0.00016667517775204033,0.0007544358377344906,0.0007544358377344906,2.0764150820363983e-06,4.116562195122242e-06,0.0012728421716019511,0.1608901717460953,0.24654268001907487
1.95062087142428e-12,2.2520724434621497e-12,0.0008560771238990128,0.00015899950813036412,0.0007509588031098247,0.0007509587449021637,2.0795054817961106e-06,4.0403829189017415e-06,0.0012664926471188664,0.16344711991205915,0.2334287076776347
1.9500867934341137e-12,2.242967530458051e-12,0.0008528764010407031,0.00015089673979673535,0.0007533925818279386,0.0007533925818279386,2.0607254714531544e-06,4.189381343167042e-06,0.0012647710973396897,0.16569320137121124,0.21721506914639963
1.9491968802909376e-12,2.2277431635520095e-12,0.0008441715035587549,0.00014543927682098,0.0007438120665028691,0.0007438120665028691,2.0516172161367934e-06,3.999810815003002e-06,0.0012474448885768652,0.16762542979766487,0.20958512160228898
1.9484368545680253e-12,2.21090311856853e-12,0.0008385949768126011,0.00013963418314233422,0.000747299229260534,0.0007472991710528731,2.062073802495364e-06,4.1363741729583126e-06,0.0012387948809191585,0.169496688853359,0.2105388650453028
1.947448279027153e-12,2.1955640430726397e-12,0.0008350299904122949,0.0001341446622973308,0.0007407414959743619,0.0007407414959743619,2.081658938345616e-06,4.367450856079813e-06,0.0012322361581027508,0.17236591840121993,0.22603719599427755
1.9457983401610646e-12,2.1849024325892863e-12,0.0008345905225723982,0.00012816757953260094,0.0007375925779342651,0.0007375925779342651,2.047616460855779e-06,3.9792375901015475e-06,0.0012163211358711123,0.17520697455731718,0.24439675727229376
1.9441032984846007e-12,2.1787027477265797e-12,0.0008254495332948864,0.00012287584831938148,0.0007383069023489952,0.0007383069023489952,2.040553203551997e-06,4.241763690515654e-06,0.0012050800723955035,0.17817961017282277,0.242966142107773
1.9423893916903356e-12,2.1713128257189185e-12,0.000823223264887929,0.00011757153697544709,0.0007365135243162513,0.0007365135243162513,2.0766813107801653e-06,4.045271452923771e-06,0.0011952870991081,0.18107943147772904,0.23867429661421077
1.9417445082381413e-12,2.162582829826065e-12,0.0008180681033991277,0.00011248751980019733,0.0007302481681108475,0.0007302481099031866,2.033986154418723e-06,4.081073711859062e-06,0.0011799141066148877,0.18496042628236922,0.2379589890319504
1.9411631590332545e-12,2.1560192867142725e-12,0.0008126900647766888,0.00010867160017369315,0.0007249398622661829,0.0007249398622661829,2.0286461043912495e-06,4.18760009779362e-06,0.0011659095762297511,0.18857733007040947,0.23700524558893657
1.940575738296202e-12,2.152644165351325e-12,0.0008066766895353794,0.0001054811364156194,0.0007127553108148277,0.0007127553108148277,2.065332850585185e-06,4.102173988940194e-06,0.0011539359111338854,0.19215275033797868,0.2408202193609919
1.940422648949447e-12,2.151975429451336e-12,0.0008036036160774529,0.00010097490303451195,0.0007150410092435777,0.0007150410092435777,2.0718010304179764e-06,3.990027380496031e-06,0.0011345864040777087,0.1960858006410305,0.2453505007153076
1.9404089880020736e-12,2.1530045541534593e-12,0.0008015813655219972,9.789368778001517e-05,0.0007152071339078248,0.0007152071339078248,2.0751946548155893e-06,4.0274339880852494e-06,0.0011218358995392919,0.19994031345089747,0.2532188841201717
1.9407142993338455e-12,2.152908493840977e-12,0.0007974682375788689,9.41398466238752e-05,0.0007168865413405001,0.0007168865413405001,2.0443959311891937e-06,4.120749053981854e-06,0.0011028724256902933,0.20435966765135677,0.2525035765379113
1.941068616603814e-12,2.151262674943144e-12,0.0007944322424009442,9.113797568716109e-05,0.0007014547591097653,0.0007014547591097653,2.062958810659626e-06,4.177395567239728e-06,0.0010872854618355632,0.20904803349775475,0.26227944682880305
1.9419669865239353e-12,2.1505273690297644e-12,0.0007888302789069712,8.789160347077996e-05,0.0007078375201672316,0.0007078375201672316,2.0516311896335065e-06,4.002956757176435e-06,0.0010731868678703904,0.2132363037959753,0.2684787792083929
1.943301205717396e-12,2.1511987070149674e-12,0.0007841222104616463,8.507577877026051e-05,0.0006996154552325606,0.0006996154552325606,2.0416644280204563e-06,4.1037233131646644e-06,0.0010494268499314785,0.21722604224899034,0.2734859322842155
1.944608970377848e-12,2.1513396532973905e-12,0.000782009563408792,8.250545943155885e-05,0.0007033902802504599,0.0007033902802504599,2.0815420617830886e-06,4.132042704441119e-06,0.0010350648080930114,0.22142551976386507,0.2708631378159275
1.9459644399338893e-12,2.149083428576448e-12,0.0007782786851748824,8.032873301999643e-05,0.0007041068165563047,0.0007041068747639656,2.0765587841103164e-06,4.031565822515404e-06,0.0010151922469958663,0.22482096601573312,0.2854077253218884
1.9476540605994908e-12,2.148399730686479e-12,0.0007749651558697224,7.806488429196179e-05,0.0006990350666455925,0.0006990351248532534,2.065772965687802e-06,4.119563072890742e-06,0.00100051483605057,0.22766188841142712,0.3094897472579876
1.948892219480469e-12,2.150023865540862e-12,0.0007703001610934734,7.569115405203775e-05,0.0006997240707278252,0.0006997240707278252,2.0786388134983526e-06,4.011422788607888e-06,0.0009831602219492197,0.22944486186778448,0.329518359561278
1.9506525301277167e-12,2.1497020743360684e-12,0.0007685354794375598,7.393558917101473e-05,0.0006910309311933815,0.0006910309311933815,2.0524637087176227e-06,4.0683121369511355e-06,0.000962223915848881,0.23101155810867433,0.3457319980925131
1.953131233134453e-12,2.1477962637572734e-12,0.0007631120388396084,7.188376184785739e-05,0.0007021909113973379,0.0007021909113973379,2.0697523858817025e-06,4.094578343938338e-06,0.0009458949789404869,0.2321559914265134,0.3655221745350501
1.956458649601811e-12,2.147307939098786e-12,0.0007596695213578641,6.937885336810723e-05,0.0006996856536716223,0.0006996856536716223,2.065119672758215e-06,4.167336101090768e-06,0.000922412786167115,0.23314934366051357,0.3838817358130663
1.9601076404335283e-12,2.1486690465061242e-12,0.0007589533925056458,6.869903882034123e-05,0.0006906864000484347,0.0006906864000484347,2.0636841326284322e-06,4.0677750803297386e-06,0.000906328612472862,0.2337731561566277,0.4029566046733429
1.9642252234441937e-12,2.145633714104034e-12,0.0007526851259171963,6.61227386444807e-05,0.0006877406849525869,0.0006877405685372651,2.0303142541859467e-06,4.0850741243048105e-06,0.0008837803034111857,0.2347466778927682,0.42250834525512637
1.968928926149305e-12,2.1426979114613776e-12,0.0007505606045015156,6.52299277135171e-05,0.0006952237454243004,0.0006952237454243004,2.0535734718986987e-06,4.122979589737952e-06,0.0008616744889877737,0.23565840365141086,0.4284692417739628
1.974228506368414e-12,2.1437263856421973e-12,0.0007492023287340999,6.319070234894753e-05,0.0006850422360002995,0.0006850422360002995,2.0669041795629848e-06,4.054063083458459e-06,0.000837543630041182,0.23657424091167012,0.43705293276108725
1.9800133754799276e-12,2.142093143489565e-12,0.0007458418258465827,6.210273568285629e-05,0.000685880717355758,0.000685880717355758,2.052955660768873e-06,4.142526904615806e-06,0.000811724690720439,0.23744595408465366,0.44682880305197903
1.9853071010073053e-12,2.140131821759539e-12,0.00074412563117221,6.141136691439897e-05,0.000683965627104044,0.000683965627104044,2.064305937023523e-06,4.059267666889355e-06,0.0007925406098365784,0.2383024809843145,0.4427753934191702
1.9898763626430283e-12,2.1426384971823254e-12,0.0007422870839945972,5.990626596030779e-05,0.0006834937375970185,0.0006834937375970185,2.103345665019903e-06,4.091535174666205e-06,0.0007716837571933866,0.23903875025780658,0.4515975202670482
1.9945917747316022e-12,2.1431803814281336e-12,0.0007411449332721531,5.897688242839649e-05,0.0006771947955712676,0.0006771947955712676,2.055514176724876e-06,4.0050281313597225e-06,0.0007531478768214583,0.23973416184182203,0.4546971864568431
1.999137834440834e-12,2.1457163303095772e-12,0.0007370191742666066,5.726351810153574e-05,0.0006775098154321313,0.0006775098154321313,2.0742296691850648e-06,4.018856543552829e-06,0.000728882965631783,0.24043651982575656,0.45183595612780164
2.004033440930475e-12,2.1485456642988954e-12,0.0007325025508180261,5.568013511947356e-05,0.0006699463701806962,0.0006699464283883572,2.059102677881109e-06,3.9848046071711e-06,0.0007120512891560793,0.2410480484143747,0.4604196471149261
2.0086510579830907e-12,2.1486939831560914e-12,0.0007321959710679948,5.5627991969231516e-05,0.0006768606835976243,0.0006768606253899634,2.0990459419905528e-06,4.168110990576679e-06,0.0006855060928501189,0.2417206974827106,0.46328087744396756
2.0130164896103864e-12,2.1542277510444574e-12,0.0007290219655260444,5.463909837999381e-05,0.0006705433479510248,0.0006705433479510248,2.0771645478864255e-06,4.121829988434911e-06,0.000676490948535502,0.24264501881053369,0.4704339532665713
2.0168586852692405e-12,2.1509144292053417e-12,0.0007251445786096156,5.3446885431185365e-05,0.0006773412460461259,0.0006773412460461259,2.104188419003485e-06,3.982189355156152e-06,0.0006656876066699624,0.2433251230276248,0.47567954220314734
2.0204434913323466e-12,2.162066749591962e-12,0.0007225480512715876,5.259078534436412e-05,0.0006727962754666805,0.0006727962754666805,2.085047296510977e-06,3.977708729507867e-06,0.0006512488471344113,0.24376037945036336,0.4799713876967096
2.02473649825452e-12,2.161093569721939e-12,0.0007234727963805199,5.141754081705585e-05,0.0006706082494929433,0.0006706083659082651,2.0628814864088176e-06,4.0426461964671034e-06,0.0006201317883096635,0.24479886781431165,0.4842632331902718
2.0295410317616724e-12,2.1649834702763826e-12,0.0007225336157716811,5.091611456009559e-05,0.0006683990359306335,0.0006683990359306335,2.080822210994127e-06,4.1368789425177965e-06,0.00058982043992728,0.24564691265405939,0.4864091559370529
2.0346387335362648e-12,2.1720255802271105e-12,0.0007205612491816282,5.0209953769808635e-05,0.00066142447758466,0.00066142447758466,2.0662763411410895e-06,4.066290784976445e-06,0.0005906169535592198,0.24729549403346057,0.4892703862660944
2.0393235711235747e-12,2.1690101971449938e-12,0.0007180094835348427,5.0060181820299476e-05,0.0006701101665385067,0.0006701101665385067,2.0836648560583225e-06,4.2094675336556975e-06,0.0005851442692801356,0.24898319347910394,0.4966618979494516
2.043508808349803e-12,2.17684203995816e-12,0.0007149340817704797,4.886507667833939e-05,0.0006648465059697628,0.0006648465059697628,2.0770761617482916e-06,4.0523946154280566e-06,0.000541539047844708,0.25043187195897176,0.49690033381020504
2.047784034356348e-12,2.1815075787467997e-12,0.0007143751718103886,4.753748726216145e-05,0.0006580696790479124,0.0006580696790479124,2.0933976971707684e-06,4.107207132619806e-06,0.0005349459825083613,0.252019734115611,0.5061993323795899
2.053277686764332e-12,2.1789067945754415e-12,0.0007122320821508765,4.775513298227452e-05,0.0006577010499313474,0.0006577010499313474,2.105962536621163e-06,4.051976247865241e-06,0.0005341796786524355,0.2537934861629568,0.5119217930376728
2.05922236727607e-12,2.186036074380837e-12,0.0007138908840715885,4.654807707993314e-05,0.0006630272255279124,0.0006630272255279124,2.1246445488544235e-06,4.050740244565532e-06,0.0005113494116812944,0.255548253992338,0.5128755364806867
2.0649378474485447e-12,2.1897618267263663e-12,0.0007091757142916322,4.6037050196900964e-05,0.0006577299209311604,0.0006577299209311604,2.0950639706932533e-06,4.029751380585367e-06,0.0004895702586509287,0.2573542785295452,0.5231282784930854
2.0704082979300376e-12,2.1898630912092765e-12,0.0007046435493975878,4.5700231567025185e-05,0.0006535741267725825,0.0006535741267725825,2.121489485300348e-06,4.25174948759377e-06,0.0005027090664952993,0.25943575712201156,0.5262279446828803
2.0758212856963887e-12,2.1948682021183386e-12,0.0007056764443404973,4.458716284716502e-05,0.0006488298531621695,0.0006488297949545085,2.0787780959853413e-06,4.047546553920256e-06,0.00047607411397621036,0.26113400534050346,0.5262279446828803
2.0814819052389355e-12,2.200068903099317e-12,0.0007030462147668004,4.401332626002841e-05,0.0006514405249617994,0.0006514404667541385,2.1076879737286025e-06,4.0840291148924734e-06,0.00046319194370880723,0.2629507428683204,0.522889842632332
2.0869974585308038e-12,2.1999791311594352e-12,0.0007025069207884371,4.380513564683497e-05,0.0006447469349950552,0.0006447469349950552,2.11416300140877e-06,3.968844794144388e-06,0.00045888673048466444,0.2645854544459492,0.5293276108726752
2.0917616597171396e-12,2.2084996591925643e-12,0.0007018938194960356,4.3523665226530284e-05,0.0006536304717883468,0.0006536304717883468,2.1081715155644116e-06,4.030906893603969e-06,0.00044029165292158723,0.26624915321745146,0.5259895088221268
2.0954633427744396e-12,2.2121848623768425e-12,0.0007003663922660053,4.292956509743817e-05,0.0006413298542611301,0.0006413298542611301,2.092132097817304e-06,3.971355909015983e-06,0.0004473678709473461,0.2679496682618979,0.5214592274678111
2.099060942423181e-12,2.2140230187400745e-12,0.0006979925092309713,4.219771290081553e-05,0.000648000102955848,0.000648000102955848,2.130816610443373e-06,4.1482862798147835e-06,0.00043301418190822005,0.26933570418890135,0.5295660467334287
2.1033543830262236e-12,2.226141580102814e-12,0.0006957149016670883,4.1477815102552995e-05,0.0006396665703505278,0.0006396665703505278,2.0892947659209446e-06,4.315060323278885e-06,0.0004262143629603088,0.2709526274294201,0.528135431568908
2.1082740588040938e-12,2.2263050777904247e-12,0.0006920303567312658,4.136811548960395e-05,0.000641140213701874,0.000641140213701874,2.094928356695058e-06,4.1304747355752625e-06,0.00039384866249747574,0.27236797146006697,0.5309966618979495
2.113186362007191e-12,2.232499341642269e-12,0.000693142123054713,4.088296554982662e-05,0.0006460999720729887,0.0006460999720729887,2.078891133036388e-06,4.063801043230342e-06,0.00038168003084138036,0.2735284822742061,0.5343347639484979
2.1186752439256162e-12,2.2402698186124725e-12,0.0006949296221137047,4.052861186210066e-05,0.0006441321456804872,0.0006441322038881481,2.1135682761957837e-06,4.074494881933788e-06,0.00039601526805199683,0.27488273670385127,0.5348116356700048
2.124713165824188e-12,2.2396119247342083e-12,0.0006913867546245456,4.019218613393605e-05,0.0006437522824853659,0.0006437522824853659,2.0884531013908096e-06,4.1175294427375775e-06,0.00038724864134564996,0.2759804875680556,0.5319504053409633
2.131233124008647e-12,2.249047953081784e-12,0.0006915907142683864,4.011176133644767e-05,0.0006443106103688478,0.0006443106103688478,2.1090406829937785e-06,4.094868927495554e-06,0.0003548022941686213,0.27708052934985133,0.5362422508345255
2.137752431671802e-12,2.255968849229628e-12,0.0006868705968372524,3.9158381696324795e-05,0.0006370986811816692,0.0006370987393893301,2.127148845953938e-06,4.024238023703219e-06,0.00036929399357177317,0.2784371117081082,0.5412494039103481
2.1436396494683985e-12,2.25572013325126e-12,0.0006906513590365648,3.893534085364081e-05,0.000636872835457325,0.000636872835457325,2.1299543149362166e-06,4.0247864490083884e-06,0.00038509920705109835,0.2796514823697412,0.5455412494039104
2.148347905822634e-12,2.2602661929604917e-12,0.0006862821173854172,3.769296017708257e-05,0.000634219846688211,0.000634219846688211,2.1218618851825556e-06,3.987437139585381e-06,0.0003271579334978014,0.28106677515551726,0.54482594182165
2.1528167703371848e-12,2.2692952118125165e-12,0.0006885572802275419,3.7667246942874044e-05,0.000633288873359561,0.000633288873359561,2.122466627284559e-06,4.05320679419674e-06,0.00037223746767267585,0.282108279150856,0.5429184549356223
2.157480791242783e-12,2.2684935527261807e-12,0.0006868626223877072,3.740402826224454e-05,0.0006343657150864601,0.0006343657150864601,2.1637683310574813e-06,4.114265721000265e-06,0.000362002057954669,0.2829927355870047,0.5491177873152122
2.162399599658915e-12,2.2769006732120678e-12,0.0006808879552409053,3.727841249201447e-05,0.0006318260566331446,0.0006318260566331446,2.1138816771945035e-06,4.179633833700791e-06,0.0003107901429757476,0.28324914856744443,0.5467334287076776
2.1672416465612354e-12,2.293486364365882e-12,0.000680440163705498,3.672209641081281e-05,0.0006352423806674778,0.0006352424388751388,2.1427267507150145e-06,4.09352787755779e-06,0.0003769738832488656,0.2844825460718244,0.5405340963280878
2.171936025127663e-12,2.290187787676312e-12,0.000681143079418689,3.642385854618624e-05,0.0006290514138527215,0.0006290514138527215,2.1354817896703165e-06,4.062085736222798e-06,0.00033687177347019315,0.2858764577295504,0.5383881735813066
2.177284394444534e-12,2.2945412930797104e-12,0.0006816061795689166,3.653341991594061e-05,0.0006263676332309842,0.0006263676332309842,2.1716467658808505e-06,4.200793227937538e-06,0.0003407414478715509,0.2869022077988688,0.5414878397711016
2.1821771820085267e-12,2.3046029060808104e-12,0.0006781750707887113,3.5761237086262554e-05,0.000624267035163939,0.000624267035163939,2.132692762079448e-06,4.1893044908647425e-06,0.0003352565399836749,0.2876576797033411,0.5371959942775394
2.18740607224599e-12,2.3075460812982396e-12,0.0006786939920857549,3.5969209420727566e-05,0.0006236215122044086,0.0006236214539967477,2.111443637445274e-06,4.090847596671665e-06,0.00030523809255100787,0.288119176855555,0.5348116356700048
2.193450282517162e-12,2.3091979717282385e-12,0.0006755269132554531,3.505663698888384e-05,0.000619755417574197,0.000619755417574197,2.1431413089762324e-06,4.089493359060725e-06,0.0003252717724535614,0.28860667491928915,0.533857892226991
2.199576024791705e-12,2.31675377666829e-12,0.0006755191716365516,3.486195419100113e-05,0.0006147267995402217,0.0006147267995402217,2.132394594300149e-06,4.176246875431389e-06,0.0002894509525503963,0.28893709700896647,0.5410109680495947
2.2058943213720816e-12,2.327034398508232e-12,0.0006743140984326601,3.47134773619473e-05,0.000623261381406337,0.000623261381406337,2.1756571574502845e-06,4.061687832290772e-06,0.0003173004661221057,0.28947489712526586,0.5398187887458273
2.2133642575000723e-12,2.331302251940004e-12,0.0006747733568772674,3.435682810959406e-05,0.0006204623496159911,0.0006204623496159911,2.1372787887128273e-06,4.204780907457462e-06,0.00027598292217589915,0.2902331675905087,0.5443490701001431
2.221360248522153e-12,2.337667819735101e-12,0.0006717361393384635,3.3909989724634215e-05,0.0006100691389292479,0.0006100691389292479,2.167261349573227e-06,4.12789813708514e-06,0.0002986092586070299,0.2907715856177019,0.5443490701001431
2.229281863275201e-12,2.3472630089615976e-12,0.00067160464823246,3.390936035430059e-05,0.0006096808356232941,0.0006096808356232941,2.1210136449875833e-06,4.138822077948134e-06,0.0002611718373373151,0.2914211715956366,0.5436337625178826
2.2368220557039686e-12,2.3560548043782825e-12,0.0006712753674946725,3.369605110492557e-05,0.0006187980179674923,0.0006187980179674923,2.145612063946488e-06,4.173258275841363e-06,0.0002922431449405849,0.29220271010643034,0.5467334287076776
2.244082523972235e-12,2.3550683972417552e-12,0.0006693762261420488,3.306618964415975e-05,0.0006084341439418495,0.0006084341439418495,2.148565330031077e-06,4.139137217862299e-06,0.00027451885398477316,0.2932373788806594,0.550071530758226
2.2512835779614493e-12,2.3605642180540842e-12,0.0006668841233476996,3.29394060827326e-05,0.0006089184898883104,0.0006089185480959713,2.183087234623499e-06,4.220735718263313e-06,0.00027017664979211986,0.2942456287731851,0.550071530758226
2.2587201206625274e-12,2.3701988722396594e-12,0.0006697464268654585,3.2959229429252446e-05,0.0006086279172450304,0.0006086279172450304,2.1721751901216963e-06,4.283326688891975e-06,0.00026370500563643873,0.2958431670581803,0.5510252742012398
2.26683385604054e-12,2.3752876835564374e-12,0.000670179957523942,3.270003799116239e-05,0.0006156574236229062,0.0006156574236229062,2.1844503586117934e-06,4.109621386305662e-06,0.0002469444880262017,0.2972711104275277,0.5541249403910348
2.2748168366365507e-12,2.379616469150303e-12,0.0006669867434538901,3.243002720410004e-05,0.0006058692815713584,0.0006058692815713584,2.171155067928117e-06,4.261794401827501e-06,0.00025300501147285104,0.29849313356544377,0.5536480686695279
2.2830715182969863e-12,2.384769465235692e-12,0.0006703821709379554,3.186776302754879e-05,0.0006091644172556698,0.0006091644172556698,2.1533689199589366e-06,4.095146323379595e-06,0.00023570437042508274,0.3000627477477691,0.5541249403910348
2.292326051200888e-12,2.391996540077046e-12,0.0006616218015551567,3.2012849260354415e-05,0.0006081643514335155,0.0006081644096411765,2.1493840697901545e-06,4.197693215246545e-06,0.00023210655490402132,0.30148025747313517,0.5584167858845971
2.301984557834258e-12,2.3977241633138524e-12,0.0006624601082876325,3.165597445331514e-05,0.0006058166036382318,0.0006058165454305708,2.1566673113340365e-06,4.148623702349141e-06,0.00021784304408356547,0.3025265945005913,0.5593705293276109
2.3117078997575424e-12,2.404962080176931e-12,0.0006627502734772861,3.126535739284009e-05,0.0006087167421355844,0.0006087167421355844,2.1760742113690475e-06,4.146881110500544e-06,0.00024102185852825642,0.30373035877614024,0.5634239389604196
2.3207893939947155e-12,2.411117312750566e-12,0.0006621672655455768,3.0786701245233417e-05,0.0006027041235938668,0.0006027041235938668,2.171411939158534e-06,4.212785825075116e-06,0.00022390426602214575,0.3047991976057958,0.5643776824034334
2.329202802853203e-12,2.417199903778644e-12,0.000663191603962332,3.109010140178725e-05,0.0006050775409676135,0.0006050775409676135,2.1816493230641885e-06,4.102615093870554e-06,0.00022900036128703505,0.3059086094008137,0.5665236051502146
2.336784194964525e-12,2.421302524799329e-12,0.0006632701260969043,3.035418558283709e-05,0.0005982947768643498,0.0005982947768643498,2.1777600843994753e-06,4.10277198170661e-06,0.00021350978931877762,0.30699173713809247,0.5679542203147353
2.3429628463050856e-12,2.4251818001724823e-12,0.0006576397572644055,3.0838364182272926e-05,0.000601600157096982,0.000601600157096982,2.201830039439524e-06,4.266556970833335e-06,0.00022777791309636086,0.3082164019901134,0.5670004768717215
2.347800556398716e-12,2.432732400942106e-12,0.0006587828393094242,3.008095154655166e-05,0.0006024285103194416,0.0006024285103194416,2.1883611295347247e-06,4.151727353018941e-06,0.00020274998678360134,0.30979847662787774,0.5662851692894612
2.353552465764186e-12,2.4401142998536907e-12,0.000664649298414588,2.982571822940372e-05,0.0006010537035763264,0.0006010537035763264,2.1888467410534416e-06,4.096226803085301e-06,0.00021790667960885912,0.31055477135341053,0.5662851692894612
2.3593856902925925e-12,2.44524127508694e-12,0.000657146330922842,2.9771046683890745e-05,0.0005962815484963357,0.0005962815484963357,2.169914797113132e-06,4.068243015353801e-06,0.00020654858963098377,0.3111283769455505,0.5681926561754888
2.3651842203514795e-12,2.4510129169319494e-12,0.000658834760542959,2.991555265907664e-05,0.0005967136239632964,0.0005967136239632964,2.1810215607275613e-06,4.172855824435828e-06,0.00021540386660490185,0.3116224040456082,0.5703385789222699
